6.30309e-11	29	24	16	91
2.66171e-10	29	23	16	91
2.87854e-10	29	23	16	90
3.03959e-10	29	23	16	89
4.30455e-10	29	23	15	89
4.38804e-10	28	23	15	89
4.71559e-10	28	23	15	88
5.20781e-10	28	23	15	88
5.40086e-10	28	23	15	87
7.9541e-10	28	22	15	87
8.3119e-10	28	22	15	86
8.929e-10	28	22	15	85
9.26171e-10	27	22	15	85
1.03414e-09	27	22	15	84
1.22333e-09	27	22	15	83
1.63323e-09	27	22	15	82
1.73898e-09	26	22	15	82
1.80837e-09	26	22	15	81
2.05303e-09	26	21	15	81
2.06121e-09	26	20	15	81
2.10356e-09	26	20	15	80
2.4411e-09	26	20	14	80
2.45981e-09	26	20	14	79
2.51537e-09	26	20	14	78
2.62592e-09	26	20	14	77
2.74384e-09	26	20	13	77
3.15377e-09	26	20	13	76
3.28061e-09	26	20	13	76
3.30652e-09	26	20	12	76
3.37697e-09	26	20	12	75
3.63948e-09	26	20	11	75
3.74716e-09	26	20	11	74
3.82059e-09	26	20	11	73
3.88118e-09	26	20	11	72
3.93113e-09	25	20	11	72
4.01148e-09	25	20	11	71
4.10706e-09	25	19	11	71
4.17557e-09	25	18	11	71
4.30031e-09	25	18	10	71
4.33638e-09	24	18	10	71
4.55426e-09	24	18	10	70
4.66002e-09	23	18	10	70
5.3467e-09	23	18	10	69
5.49818e-09	23	18	10	68
5.55555e-09	22	18	10	68
5.59906e-09	22	18	10	68
5.86236e-09	22	18	10	67
6.50733e-09	22	18	10	67
6.80805e-09	22	18	10	66
7.26524e-09	22	18	10	65
8.27457e-09	22	18	10	64
8.56363e-09	22	18	10	63
9.35439e-09	21	18	10	63
1.0799e-08	21	18	9	63
1.1034e-08	20	18	9	63
1.26375e-08	20	18	9	62
1.39358e-08	20	18	9	61
2.37264e-08	20	18	9	61
2.51948e-08	20	18	9	61
2.55975e-08	20	18	9	61
2.56742e-08	20	18	9	61
2.88869e-08	20	18	9	61
3.0428e-08	20	18	9	61
3.20815e-08	20	18	9	61
3.39675e-08	20	18	9	61
3.59392e-08	20	18	9	61
4.08562e-08	20	18	9	61
4.3296e-08	20	18	9	61
4.57155e-08	20	18	9	61
5.15593e-08	20	18	9	61
5.52912e-08	20	18	9	61
5.57365e-08	20	18	9	61
5.71451e-08	20	18	9	61
5.97899e-08	20	18	9	61
6.36087e-08	20	18	9	61
6.55373e-08	20	18	9	61
6.8595e-08	20	18	9	61
7.18033e-08	20	18	9	61
7.22436e-08	20	18	9	61
7.63792e-08	20	18	9	61
7.98592e-08	20	18	9	61
8.16908e-08	20	18	9	61
8.93393e-08	20	18	9	61
9.23153e-08	20	18	9	61
1.00905e-07	20	18	9	61
1.01464e-07	20	18	9	61
1.02233e-07	20	18	9	61
1.03741e-07	20	18	9	61
1.07182e-07	20	18	9	61
1.11608e-07	20	18	9	61
1.1453e-07	20	18	9	61
1.15763e-07	20	18	9	61
1.16379e-07	20	18	9	61
1.17901e-07	20	18	9	61
1.18892e-07	20	18	9	61
1.30655e-07	20	18	9	61
1.3323e-07	20	18	9	61
1.36094e-07	20	18	9	61
1.36783e-07	20	18	9	61
1.37548e-07	20	18	9	61
1.38732e-07	20	18	9	61
1.45054e-07	20	18	9	61
1.46126e-07	20	18	9	61
1.46528e-07	20	18	9	61
1.52336e-07	20	18	9	61
1.53546e-07	20	18	9	61
1.58415e-07	20	18	9	61
1.63015e-07	20	18	9	61
1.73556e-07	20	18	9	61
1.79282e-07	20	18	9	61
1.82949e-07	20	18	9	61
1.86846e-07	20	18	9	61
1.88448e-07	20	18	9	61
1.91047e-07	20	18	9	61
1.9346e-07	20	18	9	61
1.93725e-07	20	18	9	61
1.94911e-07	20	18	9	61
2.02146e-07	20	18	9	61
2.04613e-07	20	18	9	61
2.11089e-07	20	18	9	61
2.11185e-07	20	18	9	61
2.13938e-07	20	18	9	61
2.15874e-07	20	18	9	61
2.23212e-07	20	18	9	61
2.25714e-07	20	18	9	61
2.27052e-07	20	18	9	61
2.34686e-07	20	18	9	61
2.42622e-07	20	18	9	61
2.45087e-07	20	18	9	61
2.46888e-07	20	18	9	61
2.47207e-07	20	18	9	61
2.47857e-07	20	18	9	61
2.48635e-07	20	18	9	61
2.50397e-07	20	18	9	61
2.54051e-07	20	18	9	61
2.58508e-07	20	18	9	61
2.61648e-07	20	18	9	61
2.65691e-07	20	18	9	61
2.68512e-07	20	18	9	61
2.7094e-07	20	18	9	61
2.71638e-07	20	18	9	61
2.73016e-07	20	18	9	61
2.73056e-07	20	18	9	61
2.76112e-07	20	18	9	61
2.76558e-07	20	18	9	61
2.76672e-07	20	18	9	61
2.80113e-07	20	18	9	61
2.80812e-07	20	18	9	61
2.81768e-07	20	18	9	61
2.85807e-07	20	18	9	61
2.86522e-07	20	18	9	61
2.86798e-07	20	18	9	61
2.88584e-07	20	18	9	61
2.89448e-07	20	18	9	61
2.94198e-07	20	18	9	61
2.99119e-07	20	18	9	61
2.99967e-07	20	18	9	61
3.03913e-07	20	18	9	61
3.06743e-07	20	18	9	61
3.16587e-07	20	18	9	61
3.16627e-07	20	18	9	61
3.16963e-07	20	18	9	61
3.18688e-07	20	18	9	61
3.21133e-07	20	18	9	61
3.22976e-07	20	18	9	61
3.23867e-07	20	18	9	61
3.30512e-07	20	18	9	61
3.31045e-07	20	18	9	61
3.34522e-07	20	18	9	61
3.35175e-07	20	18	9	61
3.36056e-07	20	18	9	61
3.48553e-07	20	18	9	61
3.52598e-07	20	18	9	61
3.63167e-07	20	18	9	61
3.63189e-07	20	18	9	61
3.76156e-07	20	18	9	61
3.77678e-07	20	18	9	61
3.83307e-07	20	18	9	61
3.86318e-07	20	18	9	61
3.88593e-07	20	18	9	61
3.90124e-07	20	18	9	61
3.93462e-07	20	18	9	61
3.95364e-07	20	18	9	61
3.96881e-07	20	18	9	61
3.99181e-07	20	18	9	61
4.01455e-07	20	18	9	61
4.04046e-07	20	18	9	61
4.06589e-07	20	18	9	61
