3.88595e-11	0	0	-nan
1.06066e-10	0	0	-nan
1.23065e-10	0	0	-nan
2.35e-10	0	0	-nan
2.37852e-10	0	0	-nan
3.23344e-10	0	0	-nan
3.64991e-10	0	0	-nan
3.82766e-10	0	0	-nan
4.1296e-10	0	0	-nan
4.35262e-10	0	0	-nan
4.60551e-10	0	0	-nan
4.98895e-10	0	0	-nan
5.22544e-10	0	0	-nan
5.29737e-10	0	0	-nan
5.87408e-10	0	0	-nan
6.12131e-10	0	0	-nan
6.42761e-10	0	0	-nan
6.90968e-10	0	0	-nan
7.29162e-10	0	0	-nan
8.23653e-10	0	0	-nan
8.50119e-10	0	0	-nan
8.99757e-10	0	0	-nan
9.94027e-10	0	0	-nan
1.08635e-09	0	0	-nan
1.12452e-09	0	0	-nan
1.17284e-09	0	0	-nan
1.32092e-09	0	0	-nan
1.52939e-09	0	0	-nan
1.68376e-09	0	0	-nan
1.69297e-09	0	0	-nan
1.7511e-09	0	0	-nan
1.89129e-09	0	0	-nan
1.89168e-09	0	0	-nan
1.89362e-09	0	0	-nan
1.94615e-09	0	0	-nan
1.98729e-09	0	0	-nan
2.1528e-09	0	0	-nan
2.18922e-09	0	0	-nan
2.71888e-09	0	0	-nan
2.93993e-09	0	0	-nan
3.55628e-09	0	0	-nan
3.69245e-09	0	0	-nan
4.0769e-09	0	0	-nan
4.09677e-09	0	0	-nan
4.37275e-09	0	0	-nan
5.44957e-09	0	0	-nan
5.72271e-09	0	0	-nan
6.42281e-09	0	0	-nan
6.62354e-09	0	0	-nan
6.76226e-09	0	0	-nan
7.90538e-09	0	0	-nan
1.12011e-08	0	0	-nan
1.18041e-08	0	0	-nan
1.43441e-08	0	0	-nan
1.68896e-08	0	0	-nan
1.6975e-08	0	0	-nan
2.02129e-08	0	0	-nan
2.37799e-08	0	0	-nan
2.60203e-08	0	0	-nan
2.68184e-08	0	0	-nan
2.7908e-08	0	0	-nan
2.8457e-08	0	0	-nan
3.24845e-08	0	0	-nan
3.56656e-08	0	0	-nan
5.08915e-08	0	0	-nan
5.22793e-08	0	0	-nan
5.37796e-08	0	0	-nan
5.63627e-08	0	0	-nan
5.86702e-08	0	0	-nan
5.99991e-08	0	0	-nan
6.00735e-08	0	0	-nan
6.06697e-08	0	0	-nan
6.66339e-08	0	0	-nan
7.72831e-08	0	0	-nan
9.01196e-08	0	0	-nan
