1.5428e-10	0	0	0	0	0
2.12339e-10	0	0	0	0	0.5
2.98784e-10	0	0	0	0	0.666667
3.47045e-10	0	0	0	0	0.75
4.54228e-10	0	0	0	0	0.8
8.49885e-10	0	0	0	0	0.833333
9.91029e-10	0	0	0	0	0.857143
1.02064e-09	0	0	0	0	0.875
1.17955e-09	0	0	0	0	0.888889
1.27641e-09	0	0	0	0	0.9
1.2918e-09	0	0	0	0	0.909091
1.86166e-09	0	0	0	0	0.916667
1.92535e-09	0	0	0	0	0.923077
2.30509e-09	0	0	0	0	0.928571
2.33856e-09	0	0	0	0	0.933333
2.67007e-09	0	0	0	0	0.9375
2.67166e-09	0	0	0	0	0.941176
4.74456e-09	0	0	0	0	0.944444
1.64235e-08	0.0526316	0	0	0	0.894737
1.7424e-08	0.1	0	0	0	0.85
1.96036e-08	0.142857	0	0	0	0.809524
2.59536e-08	0.181818	0	0	0	0.772727
3.26955e-08	0.217391	0	0	0	0.73913
5.0219e-08	0.25	0	0	0	0.708333
5.02572e-08	0.28	0	0	0	0.68
5.61036e-08	0.307692	0	0	0	0.653846
5.74117e-08	0.333333	0	0	0	0.62963
5.81147e-08	0.357143	0	0	0	0.607143
6.7176e-08	0.37931	0	0	0	0.586207
7.54295e-08	0.4	0	0	0	0.566667
8.21662e-08	0.419355	0	0	0	0.548387
8.75874e-08	0.4375	0	0	0	0.53125
8.7846e-08	0.454545	0	0	0	0.515152
8.84196e-08	0.470588	0	0	0	0.5
8.86958e-08	0.485714	0	0	0	0.485714
8.99771e-08	0.5	0	0	0	0.472222
9.12992e-08	0.513514	0	0	0	0.459459
1.0558e-07	0.5	0	0	0	0.447368
1.05702e-07	0.512821	0	0	0	0.435897
1.15119e-07	0.525	0	0	0	0.425
1.20714e-07	0.536585	0	0	0	0.414634
1.25443e-07	0.547619	0	0	0	0.404762
1.2654e-07	0.55814	0	0	0	0.395349
1.30535e-07	0.568182	0	0	0	0.386364
1.3948e-07	0.577778	0	0	0	0.377778
1.39939e-07	0.586957	0	0	0	0.369565
1.41156e-07	0.595745	0	0	0	0.361702
1.4417e-07	0.604167	0	0	0	0.354167
1.4649e-07	0.612245	0	0	0	0.346939
1.47884e-07	0.62	0	0	0	0.34
1.47891e-07	0.627451	0	0	0	0.333333
1.47915e-07	0.634615	0	0	0	0.326923
1.49527e-07	0.641509	0	0	0	0.320755
1.62352e-07	0.648148	0	0	0	0.314815
1.70819e-07	0.654545	0	0	0	0.309091
1.77589e-07	0.660714	0	0	0	0.303571
1.78848e-07	0.666667	0	0	0	0.298246
1.84087e-07	0.672414	0	0	0	0.293103
1.84364e-07	0.677966	0	0	0	0.288136
1.9027e-07	0.683333	0	0	0	0.283333
1.91324e-07	0.688525	0	0	0	0.278689
1.92735e-07	0.693548	0	0	0	0.274194
2.01133e-07	0.698413	0	0	0	0.269841
2.03802e-07	0.703125	0	0	0	0.265625
2.0499e-07	0.707692	0	0	0	0.261538
2.0814e-07	0.712121	0	0	0	0.257576
2.08469e-07	0.716418	0	0	0	0.253731
2.1103e-07	0.720588	0	0	0	0.25
2.11545e-07	0.724638	0	0	0	0.246377
2.16153e-07	0.728571	0	0	0	0.242857
2.17936e-07	0.732394	0	0	0	0.239437
2.20317e-07	0.736111	0	0	0	0.236111
2.23126e-07	0.739726	0	0	0	0.232877
2.25857e-07	0.743243	0	0	0	0.22973
2.40693e-07	0.746667	0	0	0	0.226667
2.42824e-07	0.75	0	0	0	0.223684
2.53731e-07	0.753247	0	0	0	0.220779
2.61062e-07	0.74359	0	0	0	0.217949
2.66212e-07	0.746835	0	0	0	0.21519
2.77381e-07	0.75	0	0	0	0.2125
2.79525e-07	0.753086	0	0	0	0.209877
2.79585e-07	0.756098	0	0	0	0.207317
2.80031e-07	0.759036	0	0	0	0.204819
2.89446e-07	0.761905	0	0	0	0.202381
2.99862e-07	0.764706	0	0	0	0.2
3.03055e-07	0.767442	0	0	0	0.197674
3.05116e-07	0.770115	0	0	0	0.195402
3.0908e-07	0.772727	0	0	0	0.193182
3.09305e-07	0.775281	0	0	0	0.191011
3.10397e-07	0.777778	0	0	0	0.188889
3.16568e-07	0.78022	0	0	0	0.186813
3.22615e-07	0.782609	0	0	0	0.184783
3.22933e-07	0.784946	0	0	0	0.182796
3.25313e-07	0.787234	0	0	0	0.180851
3.37156e-07	0.789474	0	0	0	0.178947
3.56228e-07	0.791667	0	0	0	0.177083
3.56772e-07	0.793814	0	0	0	0.175258
3.81106e-07	0.795918	0	0	0	0.173469
3.87765e-07	0.79798	0	0	0	0.171717
4.059e-07	0.8	0	0	0	0.17
4.06919e-07	0.792079	0	0	0	0.168317
4.08415e-07	0.794118	0	0	0	0.166667
4.10832e-07	0.796117	0	0	0	0.165049
4.11736e-07	0.788462	0	0	0	0.163462
4.1349e-07	0.790476	0	0	0	0.161905
4.33742e-07	0.792453	0	0	0	0.160377
4.3397e-07	0.794393	0	0	0	0.158879
4.42127e-07	0.796296	0	0	0	0.157407
4.46478e-07	0.798165	0	0	0	0.155963
4.47774e-07	0.8	0	0	0	0.154545
4.58704e-07	0.801802	0	0	0	0.153153
4.7604e-07	0.803571	0	0	0	0.151786
4.81807e-07	0.80531	0	0	0	0.150442
4.86777e-07	0.798246	0	0	0	0.149123
4.89502e-07	0.8	0	0	0	0.147826
4.92911e-07	0.801724	0	0	0	0.146552
5.05601e-07	0.803419	0	0	0	0.145299
5.27583e-07	0.805085	0	0	0	0.144068
5.43216e-07	0.806723	0	0	0	0.142857
5.4417e-07	0.808333	0	0	0	0.141667
5.47756e-07	0.809917	0	0	0	0.140496
5.58224e-07	0.811475	0	0	0	0.139344
5.81609e-07	0.813008	0	0	0	0.138211
5.87321e-07	0.814516	0	0	0	0.137097
5.88875e-07	0.816	0	0	0	0.136
5.92099e-07	0.81746	0	0	0	0.134921
5.98921e-07	0.818898	0	0	0	0.133858
5.99372e-07	0.820312	0	0	0	0.132812
6.08788e-07	0.821705	0	0	0	0.131783
6.19848e-07	0.823077	0	0	0	0.130769
6.32691e-07	0.824427	0	0	0	0.129771
6.46248e-07	0.825758	0	0	0	0.128788
6.59464e-07	0.827068	0	0	0	0.12782
6.6606e-07	0.828358	0	0	0	0.126866
6.71135e-07	0.82963	0	0	0	0.125926
6.74577e-07	0.830882	0	0	0	0.125
6.77579e-07	0.832117	0	0	0	0.124088
6.9005e-07	0.833333	0	0	0	0.123188
7.06369e-07	0.834532	0	0	0	0.122302
7.1051e-07	0.835714	0	0	0	0.121429
7.14442e-07	0.836879	0	0	0	0.120567
7.18338e-07	0.838028	0	0	0	0.119718
7.20863e-07	0.839161	0	0	0	0.118881
7.22481e-07	0.840278	0	0	0	0.118056
7.50162e-07	0.841379	0	0	0	0.117241
7.50596e-07	0.842466	0	0	0	0.116438
7.65407e-07	0.843537	0	0	0	0.115646
7.70244e-07	0.844595	0	0	0	0.114865
8.15042e-07	0.845638	0	0	0	0.114094
8.35359e-07	0.846667	0	0	0	0.113333
8.53419e-07	0.847682	0	0	0	0.112583
8.56834e-07	0.848684	0	0	0	0.111842
8.59854e-07	0.849673	0	0	0	0.111111
8.66648e-07	0.850649	0	0	0	0.11039
8.83181e-07	0.851613	0	0	0	0.109677
8.85708e-07	0.852564	0	0	0	0.108974
9.00669e-07	0.853503	0	0	0	0.10828
9.16863e-07	0.85443	0	0	0	0.107595
9.4104e-07	0.855346	0	0	0	0.106918
9.42689e-07	0.85625	0	0	0	0.10625
9.44602e-07	0.857143	0	0	0	0.10559
9.50249e-07	0.858025	0	0	0	0.104938
9.52207e-07	0.858896	0	0	0	0.104294
9.5535e-07	0.859756	0	0	0	0.103659
9.58574e-07	0.860606	0	0	0	0.10303
9.67373e-07	0.861446	0	0	0	0.10241
9.72608e-07	0.862275	0	0	0	0.101796
1.0219e-06	0.857143	0	0	0	0.10119
1.02365e-06	0.857988	0	0	0	0.100592
1.03301e-06	0.858824	0	0	0	0.1
1.06073e-06	0.859649	0	0	0	0.0994152
1.0646e-06	0.854651	0	0	0	0.0988372
1.06508e-06	0.855491	0	0	0	0.0982659
1.07235e-06	0.856322	0	0	0	0.0977011
1.11237e-06	0.857143	0	0	0	0.0971429
1.12961e-06	0.857955	0	0	0	0.0965909
1.14205e-06	0.858757	0	0	0	0.0960452
1.20291e-06	0.859551	0	0	0	0.0955056
1.21702e-06	0.860335	0	0	0	0.0949721
1.25384e-06	0.861111	0	0	0	0.0944444
1.25805e-06	0.861878	0	0	0	0.0939227
1.2695e-06	0.862637	0	0	0	0.0934066
1.27224e-06	0.857923	0	0	0	0.0928962
1.33145e-06	0.858696	0	0	0	0.0923913
1.34014e-06	0.859459	0	0	0	0.0918919
1.35227e-06	0.860215	0	0	0	0.0913978
1.38176e-06	0.860963	0	0	0	0.0909091
1.38417e-06	0.861702	0	0	0	0.0904255
1.38628e-06	0.862434	0	0	0	0.0899471
1.4028e-06	0.863158	0	0	0	0.0894737
1.41809e-06	0.863874	0	0	0	0.0890052
1.43146e-06	0.864583	0	0	0	0.0885417
1.44014e-06	0.865285	0	0	0	0.0880829
1.44976e-06	0.865979	0	0	0	0.0876289
1.50817e-06	0.866667	0	0	0	0.0871795
1.53597e-06	0.867347	0	0	0	0.0867347
1.5853e-06	0.86802	0	0	0	0.0862944
1.58562e-06	0.868687	0	0	0	0.0858586
1.58846e-06	0.869347	0	0	0	0.0854271
1.60614e-06	0.87	0	0	0	0.085
1.61722e-06	0.870647	0	0	0	0.0845771
1.62659e-06	0.871287	0	0	0	0.0841584
1.62754e-06	0.871921	0	0	0	0.0837438
1.68368e-06	0.872549	0	0	0	0.0833333
1.7269e-06	0.873171	0	0	0	0.0829268
1.7798e-06	0.873786	0	0	0	0.0825243
1.82813e-06	0.874396	0	0	0	0.0821256
1.83157e-06	0.875	0	0	0	0.0817308
1.8676e-06	0.875598	0	0	0	0.0813397
1.94104e-06	0.87619	0	0	0	0.0809524
1.96372e-06	0.876777	0	0	0	0.0805687
2.09944e-06	0.877358	0	0	0	0.0801887
2.10453e-06	0.877934	0	0	0	0.0798122
2.12012e-06	0.878505	0	0	0	0.0794393
2.14317e-06	0.87907	0	0	0	0.0790698
2.16852e-06	0.87963	0	0	0	0.0787037
2.1739e-06	0.880184	0	0	0	0.078341
2.23166e-06	0.880734	0	0	0	0.0779817
2.29798e-06	0.881279	0	0	0	0.0776256
2.34007e-06	0.881818	0	0	0	0.0772727
2.36265e-06	0.882353	0	0	0	0.0769231
2.38754e-06	0.882883	0	0	0	0.0765766
2.44203e-06	0.883408	0	0	0	0.0762332
2.49698e-06	0.879464	0	0	0	0.0758929
2.61379e-06	0.88	0	0	0	0.0755556
2.61988e-06	0.880531	0	0	0	0.0752212
2.69344e-06	0.881057	0	0	0	0.0748899
2.70201e-06	0.881579	0	0	0	0.0745614
2.77397e-06	0.882096	0	0	0	0.0742358
2.79048e-06	0.882609	0	0	0	0.073913
2.85561e-06	0.883117	0	0	0	0.0735931
2.97247e-06	0.883621	0	0	0	0.0732759
2.98429e-06	0.88412	0	0	0	0.0729614
2.9898e-06	0.884615	0	0	0	0.0726496
3.15553e-06	0.885106	0	0	0	0.0723404
3.23792e-06	0.885593	0	0	0	0.0720339
3.25266e-06	0.886076	0	0	0	0.07173
3.26552e-06	0.886555	0	0	0	0.0714286
3.32785e-06	0.887029	0	0	0	0.0711297
3.35266e-06	0.8875	0	0	0	0.0708333
3.42199e-06	0.887967	0	0	0	0.0705394
3.46788e-06	0.88843	0	0	0	0.0702479
3.5006e-06	0.888889	0	0	0	0.0699588
3.62455e-06	0.889344	0	0	0	0.0696721
3.62458e-06	0.889796	0	0	0	0.0693878
3.64998e-06	0.890244	0	0	0	0.0691057
3.65759e-06	0.890688	0	0	0	0.0688259
3.72375e-06	0.891129	0	0	0	0.0685484
3.81974e-06	0.891566	0	0	0	0.0682731
3.90066e-06	0.892	0	0	0	0.068
4.0705e-06	0.89243	0	0	0	0.0677291
4.1334e-06	0.892857	0	0	0	0.0674603
4.15943e-06	0.893281	0	0	0	0.0671937
4.24746e-06	0.893701	0	0	0	0.0669291
4.31998e-06	0.894118	0	0	0	0.0666667
4.3406e-06	0.894531	0	0	0	0.0664062
4.36925e-06	0.894942	0	0	0	0.0661479
4.506e-06	0.895349	0	0	0	0.0658915
4.51647e-06	0.895753	0	0	0	0.0656371
4.58589e-06	0.896154	0	0	0	0.0653846
4.78305e-06	0.896552	0	0	0	0.0651341
4.84651e-06	0.896947	0	0	0	0.0648855
4.86505e-06	0.897338	0	0	0	0.0646388
4.88756e-06	0.897727	0	0	0	0.0643939
5.09299e-06	0.898113	0	0	0	0.0641509
5.1264e-06	0.894737	0	0	0	0.0639098
5.13634e-06	0.895131	0	0	0	0.0636704
5.21194e-06	0.895522	0	0	0	0.0634328
5.2595e-06	0.895911	0	0	0	0.063197
5.40392e-06	0.896296	0	0	0	0.062963
5.46999e-06	0.896679	0	0	0	0.0627306
5.48273e-06	0.897059	0	0	0	0.0625
5.48717e-06	0.897436	0	0	0	0.0622711
5.51757e-06	0.89781	0	0	0	0.0620438
5.65382e-06	0.898182	0	0	0	0.0618182
5.73458e-06	0.898551	0	0	0	0.0615942
5.7835e-06	0.898917	0	0	0	0.0613718
5.83724e-06	0.899281	0	0	0	0.0611511
5.86754e-06	0.899642	0	0	0	0.0609319
5.90117e-06	0.9	0	0	0	0.0607143
6.08758e-06	0.900356	0	0	0	0.0604982
6.10897e-06	0.900709	0	0	0	0.0602837
6.27776e-06	0.90106	0	0	0	0.0600707
6.29894e-06	0.901408	0	0	0	0.0598592
6.30318e-06	0.901754	0	0	0	0.0596491
6.31078e-06	0.902098	0	0	0	0.0594406
6.37694e-06	0.902439	0	0	0	0.0592334
6.43092e-06	0.902778	0	0	0	0.0590278
6.50427e-06	0.903114	0	0	0	0.0588235
6.51434e-06	0.903448	0	0	0	0.0586207
6.54349e-06	0.90378	0	0	0	0.0584192
6.55274e-06	0.90411	0	0	0	0.0582192
6.56907e-06	0.904437	0	0	0	0.0580205
6.65551e-06	0.904762	0	0	0	0.0578231
6.66886e-06	0.905085	0	0	0	0.0576271
6.72291e-06	0.905405	0	0	0	0.0574324
6.98437e-06	0.905724	0	0	0	0.0572391
7.00954e-06	0.90604	0	0	0	0.057047
7.02759e-06	0.906355	0	0	0	0.0568562
7.10197e-06	0.906667	0	0	0	0.0566667
7.20093e-06	0.903654	0	0	0	0.0564784
7.35685e-06	0.903974	0	0	0	0.0562914
7.37315e-06	0.90429	0	0	0	0.0561056
