1.44169e-10	0	0	-nan
3.60713e-10	0	0	-nan
4.72122e-10	0	0	-nan
5.21721e-10	0	0	-nan
6.50572e-10	0	0	-nan
9.68825e-10	0	0	-nan
1.26632e-09	0	0	-nan
1.88943e-09	0	0	-nan
2.07071e-09	0	0	-nan
2.50067e-09	0	0	-nan
3.71528e-09	0	0	-nan
4.13673e-09	0	0	-nan
4.74839e-09	0	0	-nan
6.73498e-09	0	0	-nan
1.04779e-08	0	0	-nan
1.15067e-08	0	0	-nan
1.76877e-08	0	0	-nan
2.11433e-08	0	0	-nan
2.70795e-08	0	0	-nan
2.99001e-08	0	0	-nan
3.4101e-08	0	0	-nan
3.54825e-08	0	0	-nan
3.99249e-08	0	0	-nan
4.38462e-08	0	0	-nan
5.01555e-08	0	0	-nan
6.19287e-08	0	0	-nan
6.23046e-08	0	0	-nan
6.62521e-08	0	0	-nan
6.6653e-08	0	0	-nan
6.87771e-08	0	0	-nan
7.41893e-08	0	0	-nan
8.04426e-08	0	0	-nan
8.80446e-08	0	0	-nan
9.14084e-08	0	0	-nan
9.48721e-08	0	0	-nan
9.626e-08	0	0	-nan
9.68045e-08	0	0	-nan
1.01715e-07	0	0	-nan
1.01977e-07	0	0	-nan
1.13469e-07	0	0	-nan
1.33859e-07	0	0	-nan
1.36296e-07	0	0	-nan
1.3675e-07	0	0	-nan
1.38564e-07	0	0	-nan
1.53215e-07	0	0	-nan
1.59008e-07	0	0	-nan
1.61726e-07	0	0	-nan
1.6355e-07	0	0	-nan
1.70861e-07	0	0	-nan
1.83893e-07	0	0	-nan
1.9755e-07	0	0	-nan
2.14979e-07	0	0	-nan
2.21479e-07	0	0	-nan
2.23634e-07	0	0	-nan
2.39006e-07	0	0	-nan
2.56223e-07	0	0	-nan
2.57804e-07	0	0	-nan
2.59935e-07	0	0	-nan
2.62273e-07	0	0	-nan
2.63457e-07	0	0	-nan
2.84359e-07	0	0	-nan
2.86261e-07	0	0	-nan
2.87415e-07	0	0	-nan
2.88025e-07	0	0	-nan
2.93887e-07	0	0	-nan
2.99876e-07	0	0	-nan
3.0017e-07	0	0	-nan
3.07044e-07	0	0	-nan
3.08899e-07	0	0	-nan
3.279e-07	0	0	-nan
3.56952e-07	0	0	-nan
3.61329e-07	0	0	-nan
3.62508e-07	0	0	-nan
3.68484e-07	0	0	-nan
3.70747e-07	0	0	-nan
3.72043e-07	0	0	-nan
3.72521e-07	0	0	-nan
3.81399e-07	0	0	-nan
3.84098e-07	0	0	-nan
3.92927e-07	0	0	-nan
4.01143e-07	0	0	-nan
4.05006e-07	0	0	-nan
4.06611e-07	0	0	-nan
4.07978e-07	0	0	-nan
4.16513e-07	0	0	-nan
4.2658e-07	0	0	-nan
4.27718e-07	0	0	-nan
4.29346e-07	0	0	-nan
4.467e-07	0	0	-nan
4.55508e-07	0	0	-nan
4.76298e-07	0	0	-nan
4.84299e-07	0	0	-nan
4.98568e-07	0	0	-nan
5.17002e-07	0	0	-nan
5.18835e-07	0	0	-nan
5.19495e-07	0	0	-nan
5.21865e-07	0	0	-nan
5.28313e-07	0	0	-nan
5.31838e-07	0	0	-nan
5.33593e-07	0	0	-nan
5.47738e-07	0	0	-nan
5.49345e-07	0	0	-nan
5.52203e-07	0	0	-nan
5.76107e-07	0	0	-nan
5.78852e-07	0	0	-nan
5.9352e-07	0	0	-nan
6.03898e-07	0	0	-nan
6.062e-07	0	0	-nan
6.0752e-07	0	0	-nan
6.16291e-07	0	0	-nan
6.16825e-07	0	0	-nan
6.21318e-07	0	0	-nan
6.51115e-07	0	0	-nan
6.52783e-07	0	0	-nan
6.5303e-07	0	0	-nan
6.63246e-07	0	0	-nan
6.75205e-07	0	0	-nan
6.8664e-07	0	0	-nan
6.87891e-07	0	0	-nan
6.94113e-07	0	0	-nan
7.13473e-07	0	0	-nan
7.14818e-07	0	0	-nan
7.17654e-07	0	0	-nan
7.18529e-07	0	0	-nan
7.26279e-07	0	0	-nan
7.42374e-07	0	0	-nan
7.43463e-07	0	0	-nan
7.43655e-07	0	0	-nan
7.46195e-07	0	0	-nan
7.83869e-07	0	0	-nan
7.84264e-07	0	0	-nan
7.84978e-07	0	0	-nan
7.85253e-07	0	0	-nan
8.02571e-07	0	0	-nan
8.11038e-07	0	0	-nan
8.22292e-07	0	0	-nan
8.24027e-07	0	0	-nan
8.56301e-07	0	0	-nan
8.67812e-07	0	0	-nan
8.86563e-07	0	0	-nan
8.95743e-07	0	0	-nan
9.07083e-07	0	0	-nan
9.20161e-07	0	0	-nan
9.24717e-07	0	0	-nan
9.26462e-07	0	0	-nan
9.57029e-07	0	0	-nan
9.68979e-07	0	0	-nan
9.72664e-07	0	0	-nan
9.78335e-07	0	0	-nan
9.82459e-07	0	0	-nan
9.94341e-07	0	0	-nan
1.00345e-06	0	0	-nan
1.04149e-06	0	0	-nan
1.04194e-06	0	0	-nan
1.07849e-06	0	0	-nan
1.09376e-06	0	0	-nan
1.09405e-06	0	0	-nan
1.10092e-06	0	0	-nan
1.1077e-06	0	0	-nan
1.11506e-06	0	0	-nan
1.12476e-06	0	0	-nan
1.13442e-06	0	0	-nan
1.13709e-06	0	0	-nan
1.13732e-06	0	0	-nan
1.13954e-06	0	0	-nan
1.16265e-06	0	0	-nan
1.1812e-06	0	0	-nan
1.18548e-06	0	0	-nan
1.18986e-06	0	0	-nan
1.19052e-06	0	0	-nan
1.22158e-06	0	0	-nan
1.22309e-06	0	0	-nan
1.22985e-06	0	0	-nan
1.23098e-06	0	0	-nan
1.24002e-06	0	0	-nan
1.27979e-06	0	0	-nan
1.28732e-06	0	0	-nan
1.28817e-06	0	0	-nan
1.28962e-06	0	0	-nan
1.29239e-06	0	0	-nan
1.31878e-06	0	0	-nan
1.32469e-06	0	0	-nan
1.33247e-06	0	0	-nan
1.35443e-06	0	0	-nan
1.35485e-06	0	0	-nan
1.35725e-06	0	0	-nan
1.38041e-06	0	0	-nan
1.39105e-06	0	0	-nan
1.40106e-06	0	0	-nan
1.41275e-06	0	0	-nan
1.42205e-06	0	0	-nan
1.45332e-06	0	0	-nan
1.45366e-06	0	0	-nan
1.46295e-06	0	0	-nan
1.46643e-06	0	0	-nan
1.48328e-06	0	0	-nan
1.48969e-06	0	0	-nan
1.49289e-06	0	0	-nan
1.49366e-06	0	0	-nan
1.49732e-06	0	0	-nan
1.50427e-06	0	0	-nan
1.52764e-06	0	0	-nan
1.55608e-06	0	0	-nan
1.56029e-06	0	0	-nan
1.57923e-06	0	0	-nan
1.62586e-06	0	0	-nan
1.67574e-06	0	0	-nan
1.683e-06	0	0	-nan
1.69977e-06	0	0	-nan
1.70019e-06	0	0	-nan
1.7104e-06	0	0	-nan
1.71617e-06	0	0	-nan
1.71666e-06	0	0	-nan
1.71778e-06	0	0	-nan
1.72475e-06	0	0	-nan
1.74539e-06	0	0	-nan
1.75737e-06	0	0	-nan
1.77365e-06	0	0	-nan
1.79475e-06	0	0	-nan
1.79637e-06	0	0	-nan
1.81006e-06	0	0	-nan
1.8498e-06	0	0	-nan
1.86204e-06	0	0	-nan
1.86267e-06	0	0	-nan
1.86766e-06	0	0	-nan
1.87526e-06	0	0	-nan
1.91096e-06	0	0	-nan
1.9148e-06	0	0	-nan
1.93337e-06	0	0	-nan
