9.40925e-10	0	0	-nan
1.04601e-09	0	0	-nan
1.34107e-09	0	0	-nan
1.58196e-09	0	0	-nan
1.64147e-09	0	0	-nan
1.83823e-09	0	0	-nan
2.33426e-09	0	0	-nan
2.55626e-09	0	0	-nan
2.60738e-09	0	0	-nan
2.67645e-09	0	0	-nan
3.5003e-09	0	0	-nan
3.59083e-09	0	0	-nan
3.96624e-09	0	0	-nan
7.04636e-09	0	0	-nan
8.01643e-09	0	0	-nan
9.05906e-09	0	0	-nan
1.21303e-08	0	0	-nan
1.8869e-08	0	0	-nan
2.4207e-08	0	0	-nan
4.13252e-08	0	0	-nan
5.31751e-08	0	0	-nan
6.23953e-08	0	0	-nan
7.32851e-08	0	0	-nan
9.35799e-08	0	0	-nan
9.58218e-08	0	0	-nan
9.64582e-08	0	0	-nan
9.70204e-08	0	0	-nan
1.02769e-07	0	0	-nan
1.17436e-07	0	0	-nan
1.24055e-07	0	0	-nan
1.24415e-07	0	0	-nan
1.25321e-07	0	0	-nan
1.47169e-07	0	0	-nan
1.49166e-07	0	0	-nan
1.6274e-07	0	0	-nan
1.66786e-07	0	0	-nan
1.77107e-07	0	0	-nan
1.98299e-07	0	0	-nan
2.00012e-07	0	0	-nan
2.09373e-07	0	0	-nan
2.19422e-07	0	0	-nan
2.25766e-07	0	0	-nan
2.27369e-07	0	0	-nan
2.27748e-07	0	0	-nan
2.3341e-07	0	0	-nan
2.35793e-07	0	0	-nan
2.7644e-07	0	0	-nan
2.78205e-07	0	0	-nan
2.83999e-07	0	0	-nan
2.85226e-07	0	0	-nan
2.87122e-07	0	0	-nan
2.90505e-07	0	0	-nan
2.90954e-07	0	0	-nan
2.91355e-07	0	0	-nan
2.93739e-07	0	0	-nan
3.05372e-07	0	0	-nan
3.18997e-07	0	0	-nan
3.19832e-07	0	0	-nan
3.42607e-07	0	0	-nan
3.512e-07	0	0	-nan
3.5287e-07	0	0	-nan
3.56698e-07	0	0	-nan
3.65978e-07	0	0	-nan
3.73481e-07	0	0	-nan
3.73926e-07	0	0	-nan
3.75117e-07	0	0	-nan
3.78883e-07	0	0	-nan
3.98975e-07	0	0	-nan
