1.0986e-10	21	26	15	70
5.06263e-10	21	26	15	69
5.6741e-10	21	26	14	69
6.1924e-10	21	26	14	69
7.62047e-10	20	26	14	69
1.06438e-09	20	26	14	69
1.08358e-09	19	26	14	69
1.09769e-09	19	26	14	68
1.2495e-09	19	26	14	68
1.281e-09	19	26	14	67
1.7919e-09	19	26	14	66
1.84111e-09	19	25	14	66
2.11901e-09	19	24	14	66
2.55321e-09	19	24	14	65
3.28552e-09	19	24	13	65
3.52412e-09	19	24	13	65
3.64603e-09	19	24	12	65
7.85287e-09	19	24	12	65
8.74879e-09	19	24	12	65
9.62723e-09	19	24	12	65
1.06281e-08	19	24	12	65
1.18146e-08	19	24	12	65
1.1998e-08	19	24	12	65
1.25611e-08	19	24	12	65
1.25979e-08	19	24	12	65
1.37588e-08	19	24	12	65
1.41291e-08	19	24	12	65
1.65394e-08	19	24	12	65
1.66012e-08	19	24	12	65
1.76591e-08	19	24	12	65
1.85506e-08	19	24	12	65
1.88115e-08	19	24	11	65
2.15185e-08	19	24	11	65
2.47818e-08	19	24	11	65
3.2521e-08	19	24	11	65
3.31253e-08	19	24	11	65
3.32319e-08	19	24	11	65
3.40573e-08	19	24	11	65
3.81495e-08	19	24	11	65
4.02146e-08	19	24	11	65
4.07313e-08	19	24	11	65
4.17919e-08	19	24	11	65
4.52042e-08	19	24	11	65
4.53363e-08	19	24	11	65
4.74478e-08	19	24	11	65
4.77047e-08	19	24	11	65
4.86151e-08	19	24	11	65
5.02982e-08	19	24	11	65
5.22177e-08	19	24	11	65
5.32045e-08	19	24	11	65
5.4136e-08	19	24	11	65
5.47906e-08	19	24	11	65
5.63891e-08	19	24	11	65
5.83303e-08	19	24	11	65
5.92425e-08	19	24	11	65
5.98792e-08	19	24	11	65
6.15499e-08	19	24	11	65
6.40781e-08	19	24	11	65
6.44048e-08	19	24	11	65
6.70316e-08	19	24	11	65
6.75527e-08	19	24	11	65
6.82679e-08	19	24	11	65
6.9328e-08	19	24	11	65
6.963e-08	19	24	11	65
7.58209e-08	19	24	11	65
7.72432e-08	19	24	11	65
7.93069e-08	19	24	11	65
7.96778e-08	19	24	11	65
8.13295e-08	19	24	11	65
8.50036e-08	19	24	11	65
8.5643e-08	19	24	11	65
8.60583e-08	19	24	11	65
8.71612e-08	19	24	11	65
9.12788e-08	19	24	11	65
9.30329e-08	19	24	11	65
9.35754e-08	19	24	11	65
9.64096e-08	19	24	11	65
9.70488e-08	19	24	11	65
9.7738e-08	19	24	11	65
1.00092e-07	19	24	11	65
1.01167e-07	19	24	11	65
1.02241e-07	19	24	11	65
