6.75659e-10	19	48	7	74
8.59745e-10	19	48	7	73
1.0455e-09	19	48	7	72
1.23736e-09	19	47	7	72
1.34286e-09	19	47	7	71
1.43073e-09	19	47	7	71
1.92013e-09	18	47	7	71
2.25685e-09	18	47	7	70
2.92316e-09	18	47	7	69
4.37813e-09	18	47	7	68
4.52389e-09	18	46	7	68
4.62029e-09	18	46	7	67
5.26753e-09	18	45	7	67
7.1371e-09	18	45	7	67
7.14055e-09	18	45	7	66
7.17846e-09	18	45	7	66
7.35882e-09	18	44	7	66
7.90459e-09	18	44	7	66
9.35959e-09	18	44	7	65
1.12678e-08	18	43	7	65
1.18072e-08	18	42	7	65
1.67874e-08	18	42	7	64
2.65456e-08	18	41	7	64
2.77688e-08	18	41	7	64
2.92888e-08	18	41	7	64
3.04324e-08	18	41	7	64
3.45104e-08	18	41	7	63
4.55191e-08	18	41	7	63
4.72934e-08	18	41	7	63
5.4195e-08	18	41	7	63
6.27882e-08	18	41	7	63
6.85679e-08	18	41	7	63
7.32951e-08	18	41	7	63
7.34359e-08	18	41	7	63
9.26899e-08	18	41	7	63
9.36398e-08	18	41	7	63
1.21158e-07	18	41	7	63
1.30905e-07	18	41	7	63
1.39528e-07	18	41	7	63
1.76439e-07	18	41	7	63
2.08171e-07	18	41	7	63
2.08209e-07	18	41	7	63
2.10366e-07	18	41	7	63
2.13724e-07	18	41	7	63
2.15043e-07	18	41	7	63
2.18082e-07	18	41	7	63
2.22434e-07	18	41	7	63
2.24752e-07	18	41	7	63
2.41963e-07	18	41	7	63
2.42186e-07	18	41	7	63
2.47527e-07	18	41	7	63
2.69094e-07	18	41	7	63
2.77667e-07	18	41	7	63
2.80094e-07	18	41	7	63
2.80386e-07	18	41	7	63
2.87805e-07	18	41	7	63
3.05069e-07	18	41	7	63
3.25773e-07	18	41	7	63
3.34174e-07	18	41	7	63
3.36915e-07	18	41	7	63
3.40475e-07	18	41	7	63
3.42003e-07	18	41	7	63
3.44457e-07	18	41	7	63
3.45793e-07	18	41	7	63
3.46624e-07	18	41	7	63
3.54353e-07	18	41	7	63
3.60177e-07	18	41	7	63
3.61471e-07	18	41	7	63
3.71178e-07	18	41	7	63
3.80085e-07	18	41	7	63
3.85767e-07	18	41	7	63
3.99151e-07	18	41	7	63
4.00283e-07	18	41	7	63
4.02997e-07	18	41	7	63
4.07032e-07	18	41	7	63
