4.3462e-10	0
6.71664e-10	0
2.22218e-09	1
2.57873e-09	2
2.79659e-09	3
2.9949e-09	4
3.42456e-09	5
4.3623e-09	6
4.44416e-09	6
4.98348e-09	7
5.97401e-09	8
5.98712e-09	8
6.62201e-09	9
7.06147e-09	10
7.07924e-09	11
7.92347e-09	12
8.25809e-09	13
9.22113e-09	13
1.03135e-08	14
1.07736e-08	15
1.20328e-08	15
1.26407e-08	16
1.39787e-08	17
1.46867e-08	17
1.53121e-08	18
1.54904e-08	18
1.58561e-08	19
1.60536e-08	20
2.00703e-08	21
2.02143e-08	21
2.36146e-08	21
2.41436e-08	22
2.45152e-08	23
2.72263e-08	24
2.96135e-08	24
3.13078e-08	24
3.18069e-08	24
3.22063e-08	24
3.53629e-08	25
3.5583e-08	26
3.74456e-08	26
3.76597e-08	27
3.87441e-08	27
3.89473e-08	28
4.01599e-08	28
4.98488e-08	29
5.73291e-08	29
5.77421e-08	29
6.48591e-08	29
6.50511e-08	30
6.6262e-08	30
6.7371e-08	30
6.82211e-08	31
7.13039e-08	31
7.16406e-08	31
7.37991e-08	31
8.46427e-08	32
8.70162e-08	32
9.22748e-08	32
9.47418e-08	32
9.69163e-08	32
1.00812e-07	32
1.12325e-07	32
1.13183e-07	32
1.15785e-07	32
1.17249e-07	32
1.1766e-07	32
1.182e-07	33
1.19613e-07	33
1.20226e-07	33
1.21311e-07	33
1.26927e-07	33
1.3329e-07	33
1.40788e-07	33
1.43502e-07	33
1.45915e-07	33
1.4677e-07	33
1.47776e-07	33
1.47833e-07	33
1.48764e-07	33
1.52453e-07	34
1.57791e-07	34
1.6706e-07	34
1.7249e-07	34
1.72669e-07	34
1.74084e-07	34
1.74816e-07	34
1.758e-07	34
1.76848e-07	34
1.78242e-07	34
1.81721e-07	34
1.83891e-07	34
1.87278e-07	34
1.88869e-07	34
1.93938e-07	34
1.94998e-07	34
1.95469e-07	34
2.08827e-07	34
2.10477e-07	34
2.11413e-07	34
2.12916e-07	34
2.14899e-07	34
2.17717e-07	34
2.20495e-07	34
2.2395e-07	34
2.27612e-07	34
2.29935e-07	34
2.35672e-07	34
2.37353e-07	34
2.38289e-07	34
2.39131e-07	34
2.44512e-07	34
2.49871e-07	34
2.50243e-07	34
2.5067e-07	34
2.53891e-07	34
2.65197e-07	34
2.73232e-07	34
2.73425e-07	34
2.77934e-07	34
2.78136e-07	34
2.79081e-07	34
2.7963e-07	34
2.81223e-07	34
2.81847e-07	34
2.88328e-07	34
2.91019e-07	34
2.98476e-07	34
3.02991e-07	34
3.03365e-07	34
3.04683e-07	34
3.11536e-07	34
3.1413e-07	34
3.15367e-07	34
3.20139e-07	34
3.20637e-07	34
3.26578e-07	34
3.26651e-07	34
3.30652e-07	34
3.32803e-07	34
3.34123e-07	34
3.36138e-07	34
3.37753e-07	34
3.39503e-07	34
3.4142e-07	34
3.53773e-07	34
3.59205e-07	34
3.59625e-07	34
3.60609e-07	34
3.61261e-07	34
3.62996e-07	34
3.68022e-07	34
3.72668e-07	34
3.78549e-07	34
3.81106e-07	34
3.91509e-07	34
3.91995e-07	34
3.92749e-07	34
3.9415e-07	34
3.94908e-07	34
3.94999e-07	34
3.98155e-07	34
3.98199e-07	34
3.99103e-07	34
3.99622e-07	34
4.02544e-07	34
4.02858e-07	34
4.02877e-07	34
4.03625e-07	34
4.04173e-07	34
4.04775e-07	34
4.08382e-07	34
4.14463e-07	34
4.18277e-07	34
4.19053e-07	34
4.21418e-07	34
4.25188e-07	34
4.26782e-07	34
4.28217e-07	34
4.29807e-07	34
4.34294e-07	34
4.36065e-07	34
4.36486e-07	34
4.38669e-07	34
4.40065e-07	34
4.40214e-07	34
4.40695e-07	34
4.43428e-07	34
4.45301e-07	34
4.48255e-07	34
4.51589e-07	34
4.53305e-07	34
4.54024e-07	34
4.59175e-07	34
4.61225e-07	34
4.70474e-07	34
4.70587e-07	34
4.71034e-07	34
4.74863e-07	34
4.79589e-07	34
4.81495e-07	34
4.84576e-07	34
4.85458e-07	34
4.86081e-07	34
4.86412e-07	34
4.90679e-07	34
4.96229e-07	34
4.97039e-07	34
5.02331e-07	34
5.04046e-07	34
5.05384e-07	34
5.08157e-07	34
5.13802e-07	34
5.1823e-07	34
5.20737e-07	34
5.25052e-07	34
5.25688e-07	34
5.28172e-07	34
5.2846e-07	34
5.31293e-07	34
5.31491e-07	34
5.34402e-07	34
5.37757e-07	34
5.40512e-07	34
5.41602e-07	34
5.44172e-07	34
5.45746e-07	34
5.5246e-07	34
5.53836e-07	34
5.54943e-07	34
5.55665e-07	34
5.5606e-07	34
5.60224e-07	34
5.64878e-07	34
5.65766e-07	34
5.673e-07	34
5.69151e-07	34
5.71895e-07	34
5.74268e-07	34
5.77055e-07	34
5.81641e-07	34
5.82335e-07	34
5.83715e-07	34
5.90403e-07	34
5.93777e-07	34
5.94732e-07	34
5.95839e-07	34
5.99764e-07	34
6.03289e-07	34
6.05366e-07	34
6.10889e-07	34
6.11032e-07	34
6.12627e-07	34
6.12851e-07	34
6.16596e-07	34
6.21451e-07	34
6.23477e-07	34
6.24024e-07	34
6.24477e-07	34
6.31584e-07	34
6.34737e-07	34
6.35003e-07	34
6.36201e-07	34
6.36879e-07	34
6.38245e-07	34
6.4717e-07	34
6.50348e-07	34
6.51375e-07	34
6.52676e-07	34
6.54593e-07	34
6.58522e-07	34
6.59933e-07	34
6.61914e-07	34
6.63231e-07	34
6.65598e-07	34
6.6741e-07	34
6.69243e-07	34
6.70703e-07	34
6.74413e-07	34
6.79197e-07	34
6.79828e-07	34
6.80976e-07	34
6.85754e-07	34
6.9021e-07	34
6.95104e-07	34
6.99807e-07	34
7.01175e-07	34
7.02998e-07	34
7.03804e-07	34
7.08145e-07	34
7.09117e-07	34
7.1558e-07	34
7.16828e-07	34
7.17203e-07	34
7.17306e-07	34
7.21638e-07	34
7.22195e-07	34
7.22956e-07	34
7.23674e-07	34
7.24384e-07	34
7.27297e-07	34
7.28296e-07	34
7.35535e-07	34
7.36374e-07	34
7.37498e-07	34
7.40424e-07	34
7.40979e-07	34
7.42898e-07	34
7.44731e-07	34
7.44947e-07	34
7.47484e-07	34
7.50164e-07	34
7.50834e-07	34
7.69618e-07	34
7.70663e-07	34
7.7087e-07	34
7.70944e-07	34
7.76128e-07	34
7.8209e-07	34
7.84245e-07	34
7.94386e-07	34
7.96954e-07	34
7.9893e-07	34
8.12306e-07	34
8.12721e-07	34
8.14687e-07	34
8.17379e-07	34
8.21938e-07	34
8.24828e-07	34
8.26019e-07	34
8.34612e-07	34
8.3515e-07	34
8.36439e-07	34
8.39758e-07	34
8.46064e-07	34
8.47781e-07	34
8.48774e-07	34
8.52135e-07	34
8.53774e-07	34
8.59814e-07	34
8.62667e-07	34
8.64997e-07	34
8.65633e-07	34
8.68824e-07	34
8.69179e-07	34
8.70533e-07	34
8.72492e-07	34
8.80542e-07	34
8.81428e-07	34
8.84734e-07	34
8.91468e-07	34
8.95654e-07	34
9.08809e-07	34
9.09283e-07	34
9.10378e-07	34
9.11842e-07	34
9.12646e-07	34
9.20339e-07	34
9.21966e-07	34
9.22054e-07	34
9.23717e-07	34
9.33004e-07	34
9.39057e-07	34
9.43324e-07	34
9.43893e-07	34
9.48482e-07	34
9.49084e-07	34
9.55084e-07	34
9.59452e-07	34
9.60634e-07	34
9.63748e-07	34
9.65146e-07	34
9.69129e-07	34
9.71727e-07	34
9.71798e-07	34
9.73264e-07	34
9.75278e-07	34
9.75626e-07	34
9.79522e-07	34
9.79991e-07	34
9.84741e-07	34
9.85076e-07	34
9.85787e-07	34
9.89381e-07	34
9.93654e-07	34
9.97496e-07	34
9.99049e-07	34
1.00062e-06	34
1.00613e-06	34
1.01477e-06	34
1.02232e-06	34
1.02728e-06	34
1.03358e-06	34
1.03557e-06	34
1.03729e-06	34
1.03837e-06	34
1.03867e-06	34
1.04038e-06	34
1.04375e-06	34
1.04521e-06	34
1.04806e-06	34
1.05129e-06	34
1.052e-06	34
1.05492e-06	34
1.05531e-06	34
1.05895e-06	34
1.05962e-06	34
1.06224e-06	34
1.06427e-06	34
1.06795e-06	34
1.07484e-06	34
1.0771e-06	34
1.08281e-06	34
1.08524e-06	34
1.0863e-06	34
1.08856e-06	34
1.08921e-06	34
1.09348e-06	34
1.09593e-06	34
1.09692e-06	34
1.09748e-06	34
1.10452e-06	34
1.1051e-06	34
1.10771e-06	34
1.12542e-06	34
1.12677e-06	34
1.12831e-06	34
1.1316e-06	34
1.14308e-06	34
1.14385e-06	34
1.14469e-06	34
1.15354e-06	34
1.1538e-06	34
1.15454e-06	34
1.15809e-06	34
1.16016e-06	34
1.16085e-06	34
1.1636e-06	34
1.17127e-06	34
1.17988e-06	34
1.18845e-06	34
1.19193e-06	34
1.19251e-06	34
1.19792e-06	34
1.19832e-06	34
1.19875e-06	34
1.20018e-06	34
1.20111e-06	34
1.21141e-06	34
1.21732e-06	34
1.22241e-06	34
1.22603e-06	34
1.23853e-06	34
1.24013e-06	34
1.2408e-06	34
1.24709e-06	34
1.25069e-06	34
1.25773e-06	34
1.26655e-06	34
1.26699e-06	34
1.27392e-06	34
1.29813e-06	34
1.30584e-06	34
1.3151e-06	34
1.3204e-06	34
1.32206e-06	34
1.32426e-06	34
1.32857e-06	34
1.33381e-06	34
1.33523e-06	34
1.34529e-06	34
1.34621e-06	34
1.35044e-06	34
1.35366e-06	34
1.35516e-06	34
1.38252e-06	34
1.38552e-06	34
1.38637e-06	34
1.39448e-06	34
1.39569e-06	34
1.40339e-06	34
1.40386e-06	34
1.40429e-06	34
1.40988e-06	34
1.41323e-06	34
1.41594e-06	34
1.41919e-06	34
1.41927e-06	34
1.42353e-06	34
1.42387e-06	34
1.42717e-06	34
1.42755e-06	34
1.42923e-06	34
1.43474e-06	34
1.43824e-06	34
1.44305e-06	34
1.45268e-06	34
1.45382e-06	34
1.47128e-06	34
1.47584e-06	34
1.47665e-06	34
1.48432e-06	34
1.4878e-06	34
1.48872e-06	34
1.50123e-06	34
1.50394e-06	34
1.50446e-06	34
1.50534e-06	34
1.51262e-06	34
1.51448e-06	34
1.52383e-06	34
1.52419e-06	34
1.53095e-06	34
1.53106e-06	34
1.53365e-06	34
1.53512e-06	34
1.54826e-06	34
1.54923e-06	34
1.55021e-06	34
1.55244e-06	34
1.55473e-06	34
1.55706e-06	34
1.57979e-06	34
1.5812e-06	34
1.59434e-06	34
1.59607e-06	34
1.59974e-06	34
1.60185e-06	34
1.60276e-06	34
1.60905e-06	34
1.62136e-06	34
1.62328e-06	34
1.6263e-06	34
1.62682e-06	34
1.63418e-06	34
1.63514e-06	34
1.64075e-06	34
1.64343e-06	34
1.64452e-06	34
1.64834e-06	34
1.65496e-06	34
1.66426e-06	34
1.66467e-06	34
1.68862e-06	34
1.69058e-06	34
1.69172e-06	34
1.7048e-06	34
1.70679e-06	34
1.71505e-06	34
1.71705e-06	34
